SDSS_Obj,_RAJ2000,_DEJ2000
J084002.36+294902.57,130.0098333,29.8173806
J084015.66+285044.46,130.06525,28.8456833
J084019.80+274424.98,130.0825,27.7402722
J084027.28+331453.91,130.1136667,33.2483083
J084033.55+554623.27,130.1397917,55.7731306
J084033.69+534334.90,130.140375,53.7263611
J084034.41+023640.77,130.143375,2.611325
J084036.40+365417.48,130.1516667,36.9048556
J084038.25+301007.39,130.159375,30.1687194
J084046.53+365426.67,130.193875,36.9074083
J084051.14+315853.44,130.2130833,31.9815111
J084052.59+425013.70,130.219125,42.8371389
J084054.84+422839.78,130.2285,42.4777167
J084102.61+492531.01,130.260875,49.4252806
J084114.40+521144.76,130.31,52.1957667
J084132.11+511446.89,130.3837917,51.2463583
J084135.46+420720.28,130.39775,42.1223
J084137.83+464736.68,130.407625,46.7935222
J084137.86+545506.82,130.40775,54.9185611
J084143.50+013149.87,130.43125,1.5305194
J084146.26+441828.48,130.44275,44.3079111
J084149.16+504711.37,130.4548333,50.7864917
J084203.50+404115.08,130.5145833,40.6875222
J084211.73+524623.19,130.548875,52.7731083
J084212.39+423715.00,130.551625,42.6208333
J084221.18+361317.20,130.58825,36.2214444
J084227.27-000842.60,130.613625,-0.1451667
J084231.37+402831.24,130.6307083,40.4753444
J084239.85+404908.08,130.6660417,40.8189111
J084241.54+424847.42,130.6730833,42.8131722
J084242.27+360455.21,130.676125,36.0820028
J084244.43+355443.08,130.685125,35.9119667
J084250.92+540148.52,130.7121667,54.0301444
J084255.26+360307.35,130.73025,36.0520417
J084258.56+360120.75,130.744,36.0224306
J084303.91+511932.53,130.7662917,51.3257028
J084317.19+524528.72,130.821625,52.7579778
J084325.27+361119.52,130.8552917,36.1887556
J084344.99+354942.05,130.9374583,35.8283472
J084351.01+311236.48,130.9625417,31.2101333
J084351.08+024249.87,130.9628333,2.7138528
J084351.32+515928.42,130.9638333,51.9912278
J084357.27+393619.43,130.988625,39.6053972
J084408.90+333056.63,131.0370833,33.5157306
J084409.90+561525.27,131.04125,56.2570194
J084410.70+535850.94,131.0445833,53.9808167
J084417.14-002529.64,131.0714167,-0.4249
J084423.55+532640.13,131.098125,53.4444806
J084427.10+532916.26,131.1129167,53.48785
J084427.62+553743.01,131.1150833,55.6286139
J084428.45+020350.17,131.1185417,2.0639361
J084430.70+021741.69,131.1279167,2.2949139
J084432.35+090957.28,131.1347917,9.1659111
J084437.42+412333.92,131.1559167,41.3927556
J084437.82+325423.19,131.1575833,32.9064417
J084438.01+550108.40,131.158375,55.019
J084440.12+535704.31,131.1671667,53.9511972
J084449.76+432701.81,131.2073333,43.4505028
J084453.52+550314.78,131.223,55.0541056
J084455.18+474445.03,131.2299167,47.7458417
J084455.46+522903.12,131.2310833,52.4842
J084456.63+425835.74,131.2359583,42.9765944
J084459.45+094641.63,131.2477083,9.7782306
J084505.72+403334.17,131.2738333,40.5594917
J084506.14+443519.39,131.2755833,44.5887194
J084509.04+545842.00,131.2876667,54.9783333
J084512.07+354149.17,131.3002917,35.6969917
J084515.99+274925.24,131.316625,27.8236778
J084518.39+412836.31,131.326625,41.4767528
J084519.43+411620.43,131.3309583,41.2723417
J084520.01+501410.41,131.333375,50.236225
J084520.80+020014.37,131.3366667,2.0039917
J084531.57+535732.74,131.3815417,53.9590944
J084535.72+513201.41,131.3988333,51.533725
J084537.42+402102.97,131.4059167,40.350825
J084540.59+072628.34,131.419125,7.4412056
J084541.61+411658.22,131.423375,41.2828389
J084549.64+443303.32,131.4568333,44.5509222
J084602.20+523159.23,131.5091667,52.5331194
J084604.92+535939.93,131.5205,53.994425
J084612.98+482054.30,131.5540833,48.3484167
J084614.10+413447.29,131.55875,41.5798028
J084617.92+374148.01,131.5746667,37.6966694
J084619.53+033553.91,131.581375,3.5983083
J084620.16+470922.80,131.584,47.1563333
J084632.46+293555.36,131.63525,29.5987111
J084639.06+482230.07,131.66275,48.3750194
J084640.34+281829.59,131.6680833,28.3082194
J084640.52+022428.87,131.6688333,2.4080194
J084643.96+023214.72,131.6831667,2.5374222
J084645.41+354904.42,131.6892083,35.8178944
J084646.04+014950.90,131.6918333,1.8308056
J084646.26+320153.51,131.69275,32.0315306
J084648.49+310404.46,131.7020417,31.0679056
J084648.77+001812.67,131.7032083,0.3035194
J084649.19+281016.71,131.7049583,28.1713083
J084654.29+023336.23,131.7262083,2.5600639
J084702.25+553920.82,131.759375,55.6557833
J084702.52+312547.17,131.7605,31.4297694
J084704.94+401102.74,131.7705833,40.1840944
J084705.09+414253.93,131.7712083,41.7149806
J084714.08+012144.64,131.8086667,1.3624
J084715.55+352830.16,131.8147917,35.4750444
J084719.50+311054.28,131.83125,31.1817444
J084722.78+464239.94,131.8449167,46.7110944
J084725.57+373805.65,131.8565417,37.6349028
J084727.95+034008.42,131.8664583,3.6690056
J084731.46+024124.89,131.8810833,2.6902472
J084732.11+535419.12,131.8837917,53.9053111
J084732.14+314244.64,131.8839167,31.7124
J084734.69+461446.48,131.8945417,46.2462444
J084745.37+393210.83,131.9390417,39.5363417
J084747.87+511402.18,131.9494583,51.2339389
J084750.20+462542.78,131.9591667,46.42855
J084751.47+540122.92,131.9644583,54.0230333
J084756.37+404954.73,131.984875,40.8318694
J084759.04+314708.33,131.996,31.7856472
J084759.15+380411.21,131.9964583,38.0697806
J084803.31+373945.89,132.0137917,37.6627472
J084805.76+542616.33,132.024,54.4378694
J084806.89+415133.20,132.0287083,41.8592222
J084807.13+544326.19,132.0297083,54.7239417
J084807.19+463447.56,132.0299583,46.5798778
J084810.29+374519.33,132.042875,37.7553694
J084810.57+395121.13,132.0440417,39.8558694
J084813.08+341040.00,132.0545,34.1777778
J084814.58+281538.95,132.06075,28.2608194
J084823.19+042315.38,132.096625,4.3876056
J084826.55+010357.93,132.110625,1.0660917
J084828.26+012350.11,132.11775,1.3972528
J084842.75+371307.08,132.178125,37.2186333
J084843.53+344811.77,132.181375,34.8032694
J084845.63+001729.46,132.190125,0.2915167
J084858.11+345414.98,132.242125,34.9041611
J084900.23+461503.37,132.2509583,46.2509361
J084901.41+521522.68,132.255875,52.2563
J084903.63+534457.92,132.265125,53.7494222
J084906.76+412115.10,132.2781667,41.3541944
J084907.87+072223.14,132.2827917,7.3730944
J084916.39+360711.28,132.3182917,36.1198
J084922.55+364237.21,132.3439583,36.7103361
J084924.82+332221.65,132.3534167,33.3726806
J084925.31+405131.60,132.3554583,40.8587778
J084925.47+414616.60,132.356125,41.7712778
J084930.74+421629.11,132.3780833,42.2747528
J084931.02+391234.96,132.37925,39.2097111
J084939.54+323702.25,132.41475,32.6172917
J084941.75+365002.41,132.4239583,36.8340028
J084944.86+570923.44,132.4369167,57.1565111
J084945.53+401446.97,132.4397083,40.2463806
J084945.83+010037.88,132.4409583,1.0105222
J084952.78+570711.15,132.4699167,57.1197639
J084954.87+302300.96,132.478625,30.3836
J084957.68+084541.80,132.4903333,8.7616111
J084959.54+533103.99,132.4980833,53.517775
J085002.18+492840.34,132.5090833,49.4778722
J085005.37+301342.12,132.522375,30.2283667
J085006.61+323658.27,132.5275417,32.6161861
J085008.12+325017.99,132.5338333,32.8383306
J085011.30+401520.46,132.5470833,40.2556833
J085014.41+370112.44,132.5600417,37.0201222
J085014.99+534032.21,132.5624583,53.6756139
J085016.08+395915.91,132.567,39.9877528
J085020.08+420946.65,132.5836667,42.1629583
J085020.18+411721.87,132.5840833,41.2894083
J085022.78+552243.77,132.5949167,55.378825
J085033.87+402352.74,132.641125,40.3979833
J085034.61+553223.42,132.6442083,55.5398389
J085039.93+362802.67,132.666375,36.4674083
J085050.70+002223.85,132.71125,0.3732917
J085053.05+552508.78,132.7210417,55.4191056
J085056.78+291200.65,132.7365833,29.2001806
J085100.06+291054.79,132.75025,29.1818861
J085101.74+424410.75,132.75725,42.7363194
J085109.80+001512.92,132.7908333,0.2535889
J085111.29+050418.72,132.7970417,5.0718667
J085111.80+543958.32,132.7991667,54.6662
J085116.24+082723.17,132.8176667,8.4564361
J085133.75+030602.49,132.890625,3.1006917
J085135.80+393523.10,132.8991667,39.58975
J085139.04+570627.02,132.9126667,57.1075056
J085140.19+325629.31,132.9174583,32.941475
J085148.61+291646.14,132.9525417,29.2794833
J085154.82+405009.18,132.9784167,40.8358833
J085204.62+470209.33,133.01925,47.035925
J085204.93+533702.61,133.0205417,53.6173917
J085212.85+292439.03,133.0535417,29.4108417
J085224.09+525956.48,133.100375,52.9990222
J085231.72+065903.89,133.1321667,6.9844139
J085235.61+522159.45,133.148375,52.3665139
J085240.63+332151.63,133.1692917,33.3643417
J085241.65+404104.05,133.1735417,40.6844583
J085243.12+405354.57,133.1796667,40.8984917
J085246.96+425005.66,133.1956667,42.8349056
J085254.78+062708.28,133.22825,6.4523
J085305.85+090153.60,133.274375,9.0315556
J085309.55+021447.06,133.2897917,2.2464056
J085311.33+090853.35,133.2972083,9.1481528
J085325.61+545435.89,133.3567083,54.9099694
J085337.55+390808.91,133.4064583,39.1358083
J085337.94+404348.09,133.4080833,40.730025
J085340.72+013348.60,133.4196667,1.5635
J085355.09+522401.82,133.4795417,52.4005056
J085355.53+542118.59,133.481375,54.3551639
J085358.67+002100.15,133.4944583,0.3500417
J085359.30+444453.95,133.4970833,44.7483194
J085400.76+402151.96,133.5031667,40.3644333
J085404.40+005111.62,133.5183333,0.8532278
J085404.53+290312.74,133.518875,29.0535389
J085408.51+002954.84,133.5354583,0.4985667
J085414.15+021427.01,133.5589583,2.2408361
J085429.41+323807.71,133.6225417,32.635475
J085432.15+350920.24,133.6339583,35.1556222
J085434.59+534721.72,133.644125,53.7893667
J085444.75+345117.65,133.6864583,34.8549028
J085446.31+393219.69,133.6929583,39.5388028
J085447.53+543434.32,133.6980417,54.5762
J085449.17+574012.93,133.704875,57.6702583
J085458.92+490832.74,133.7455,49.1424278
J085506.05+490922.38,133.7752083,49.1562167
J085509.01+522813.81,133.7875417,52.4705028
J085511.61+490721.74,133.798375,49.1227056
J085516.85+042804.14,133.8202083,4.4678167
J085523.49+545702.56,133.847875,54.9507111
J085523.82+005115.70,133.84925,0.8543611
J085529.67+492547.31,133.873625,49.4298083
J085531.60+073554.47,133.8816667,7.5984639
J085532.57+371207.59,133.8857083,37.2021083
J085533.99+063933.01,133.891625,6.6591694
J085534.67+561207.52,133.8944583,56.2020889
J085535.22+402753.33,133.89675,40.4648139
J085541.97+045941.27,133.924875,4.9947972
J085547.20+421638.72,133.9466667,42.2774222
J085547.66+004739.40,133.9485833,0.7942778
J085550.27+004952.08,133.9594583,0.8311333
J085550.85+380750.01,133.961875,38.1305583
J085552.32+023127.52,133.968,2.5243111
J085554.87+572026.77,133.978625,57.3407694
J085557.56+574041.10,133.9898333,57.6780833
J085601.85+421624.66,134.0077083,42.2735167
J085609.11+344129.17,134.0379583,34.6914361
J085611.78+310755.31,134.0490833,31.1320306
J085618.14+324221.61,134.0755833,32.7060028
J085618.72-002629.39,134.078,-0.4414972
J085624.23+515247.20,134.1009583,51.8797778
J085629.23+294003.82,134.1217917,29.6677278
J085629.64+314913.42,134.1235,31.8203944
J085632.71+390827.76,134.1362917,39.1410444
J085635.47+390323.17,134.1477917,39.0564361
J085636.93+515513.46,134.153875,51.9204056
J085640.72+055347.33,134.1696667,5.8964806
J085659.25+511955.31,134.246875,51.3320306
J085704.03+342940.91,134.2667917,34.4946972
J085704.05+360206.82,134.266875,36.0352278
J085705.15+310800.76,134.2714583,31.1335444
J085705.63+400049.26,134.2734583,40.0136833
J085705.71+514850.81,134.2737917,51.8141139
J085707.91+380810.11,134.2829583,38.1361417
J085710.40+424523.06,134.2933333,42.7564056
J085711.94+532815.53,134.29975,53.4709806
J085727.27+295123.86,134.363625,29.8566278
J085732.71+421130.32,134.3862917,42.1917556
J085734.86+323938.00,134.39525,32.6605556
J085741.37+420922.79,134.422375,42.1563306
J085741.94+322246.13,134.42475,32.3794806
J085744.84+550424.07,134.4368333,55.0733528
J085746.40+043639.18,134.4433333,4.6108833
J085752.96+074459.20,134.4706667,7.7497778
J085757.37+001016.26,134.4890417,0.1711833
J085757.88+302037.93,134.4911667,30.3438694
J085801.27+451838.21,134.5052917,45.3106139
J085804.94+010913.50,134.5205833,1.15375
J085805.29+034523.26,134.5220417,3.7564611
J085814.87+353901.00,134.5619583,35.6502778
J085823.91+392350.25,134.599625,39.3972917
J085830.48+025531.74,134.627,2.9254833
J085831.13+451646.20,134.6297083,45.2795
J085832.08+511251.92,134.6336667,51.2144222
J085834.34+540212.86,134.6430833,54.0369056
J085835.61+043728.04,134.648375,4.6244556
J085836.50+541902.77,134.6520833,54.3174361
J085844.92+390913.09,134.6871667,39.1536361
J085845.26+393032.45,134.6885833,39.5090139
J085850.46+061734.76,134.71025,6.2929889
J085851.24+384834.31,134.7135,38.8095306
J085851.78+432208.61,134.71575,43.3690583
J085907.22+012627.64,134.7800833,1.4410111
J085907.42+533759.45,134.7809167,53.6331806
J085911.92+540235.29,134.7996667,54.0431361
J085915.69+002329.91,134.815375,0.3916417
J085915.83+394107.16,134.8159583,39.6853222
J085919.18+004751.94,134.8299167,0.7977611
J085934.57+455536.14,134.8940417,45.9267056
J085938.49+565244.28,134.910375,56.8789667
J085940.77+295107.55,134.919875,29.8520972
J085951.48+514448.12,134.9645,51.7467
J085951.79+494610.97,134.9657917,49.7697139
J085957.29+451939.02,134.9887083,45.3275056
J085958.84+514444.78,134.9951667,51.7457722
J090004.84+304526.57,135.0201667,30.7573806
J090007.30+293757.96,135.0304167,29.6327667
J090007.66+372442.72,135.0319167,37.4118667
J090013.64+535505.01,135.0568333,53.9180583
J090015.20+354319.73,135.0633333,35.7221472
J090015.62+401748.29,135.0650833,40.2967472
J090016.41+582307.73,135.068375,58.3854806
J090017.47+542024.00,135.0727917,54.34
J090018.15+074535.51,135.075625,7.7598639
J090018.16+344014.82,135.0756667,34.6707833
J090020.23+522939.42,135.0842917,52.4942833
J090023.81+520351.36,135.0992083,52.0642667
J090025.91+294745.93,135.1079583,29.7960917
J090026.99+530357.69,135.1124583,53.066025
J090031.78+091434.25,135.1324167,9.2428472
J090036.08+464111.20,135.1503333,46.6864444
J090037.42+511227.24,135.1559167,51.2075667
J090038.15+504042.46,135.1589583,50.6784611
J090040.17-002912.32,135.167375,-0.4867556
J090047.36+055407.68,135.1973333,5.9021333
J090051.70+310952.26,135.2154167,31.1645167
J090058.82+521632.44,135.2450833,52.2756778
J090100.08+452617.11,135.2503333,45.4380861
J090101.69+375231.64,135.2570417,37.8754556
J090104.32+331500.89,135.268,33.2502472
J090109.01+060630.44,135.2875417,6.1084556
J090110.39+531312.71,135.2932917,53.2201972
J090114.53+445654.83,135.3105417,44.9485639
J090124.57+101200.63,135.352375,10.200175
J090127.09+342751.58,135.362875,34.4643278
J090127.35-002506.30,135.3639583,-0.4184167
J090131.26+382812.87,135.38025,38.4702417
J090139.32+421209.81,135.4138333,42.202725
J090141.47+045726.17,135.4227917,4.9572694
J090145.19+003118.71,135.4382917,0.5218639
J090146.31+383612.16,135.4429583,38.6033778
J090151.23+323723.59,135.4634583,32.6232194
J090206.58+032951.76,135.5274167,3.4977111
J090209.47+011333.76,135.5394583,1.2260444
J090214.16+352747.17,135.559,35.4631028
J090215.69+031011.75,135.565375,3.1699306
J090224.76+552324.75,135.6031667,55.3902083
J090229.38+032305.96,135.6224167,3.3849889
J090230.33+375921.54,135.626375,37.9893167
J090241.32+081642.42,135.6721667,8.27845
J090244.66+311626.04,135.6860833,31.2739
J090245.39+081611.88,135.689125,8.2699667
J090246.24+091344.05,135.6926667,9.2289028
J090250.90+484231.14,135.7120833,48.70865
J090253.37+355440.52,135.722375,35.9112556
J090257.09+304702.81,135.737875,30.7841139
J090259.20+061944.65,135.7466667,6.3290694
J090311.12+540351.95,135.7963333,54.0644306
J090311.17+450231.44,135.7965417,45.0420667
J090311.24+100907.11,135.7968333,10.151975
J090313.81+415004.13,135.8075417,41.8344806
J090314.70+303528.77,135.81125,30.591325
J090320.02+402752.72,135.8334167,40.4646444
J090320.66+363510.28,135.8360833,36.5861889
J090321.18+464517.03,135.83825,46.7547306
J090328.23+515900.76,135.867625,51.9835444
J090342.13+520013.08,135.9255417,52.0036333
J090344.15+553548.42,135.9339583,55.5967833
J090402.47+512813.77,136.0102917,51.4704917
J090407.16+305258.70,136.0298333,30.8829722
J090421.49+412854.19,136.0895417,41.4817194
J090430.68+515644.62,136.1278333,51.9457278
J090435.06+520713.66,136.1460833,52.1204611
J090443.43+421913.14,136.1809583,42.3203167
J090455.34+335722.12,136.2305833,33.9561444
J090505.29+035105.68,136.2720417,3.8515778
J090511.82+045333.73,136.29925,4.8927028
J090519.40+373649.34,136.3308333,37.6137056
J090524.31+512736.77,136.3512917,51.4602139
J090528.84+512449.17,136.3701667,51.4136583
J090530.12+032822.80,136.3755,3.473
J090532.59+020221.99,136.3857917,2.0394417
J090538.77+020117.06,136.4115417,2.0214056
J090539.08+330024.65,136.4128333,33.0068472
J090541.02+332421.75,136.4209167,33.4060417
J090545.25+362116.52,136.4385417,36.3545889
J090548.40+510613.05,136.4516667,51.103625
J090551.51+010749.99,136.464625,1.1305528
J090552.69+470947.80,136.4695417,47.1632778
J090553.65+484913.09,136.4735417,48.8203028
J090554.48+471045.63,136.477,47.1793417
J090554.54+030442.42,136.47725,3.07845
J090555.46+071202.41,136.4810833,7.2006694
J090602.81+514441.08,136.5117083,51.7447444
J090614.71+045834.40,136.5612917,4.9762222
J090629.67+564747.27,136.623625,56.7964639
J090639.11+335207.58,136.6629583,33.8687722
J090640.15+063344.63,136.6672917,6.5623972
J090644.74+441539.47,136.6864167,44.2609639
J090648.74+561858.16,136.7030833,56.3161556
J090650.11+434131.98,136.7087917,43.6922167
J090652.79+412429.71,136.7199583,41.4082528
J090654.87+565610.41,136.728625,56.936225
J090655.44-000152.72,136.731,-0.0313111
J090655.81+494623.75,136.7325417,49.7732639
J090656.56+461216.04,136.7356667,46.2044556
J090656.86+031051.49,136.7369167,3.1809694
J090701.65+411645.52,136.756875,41.2793111
J090704.77+360646.64,136.769875,36.1129556
J090706.77+423542.49,136.7782083,42.5951361
J090710.52+461240.13,136.7938333,46.2111472
J090719.59+461321.30,136.831625,46.2225833
J090720.92+402706.07,136.8371667,40.4516861
J090722.19+431631.53,136.8424583,43.275425
J090723.66+513428.90,136.8485833,51.5746944
J090729.26+454810.87,136.8719167,45.8030194
J090734.91+325722.98,136.8954583,32.9563833
J090736.64+032334.46,136.9026667,3.3929056
J090737.60+520654.71,136.9066667,52.1151972
J090740.50+523712.17,136.91875,52.6200472
J090741.34+511035.72,136.92225,51.1765889
J090743.00+493308.18,136.9291667,49.5522722
J090744.06+553105.99,136.9335833,55.5183306
J090746.23+331000.83,136.942625,33.1668972
J090746.86+520417.71,136.94525,52.0715861
J090748.63+521209.94,136.952625,52.2027611
J090750.45+332805.26,136.9602083,33.4681278
J090753.81+493653.90,136.9742083,49.6149722
J090754.42+524726.19,136.97675,52.7906083
J090754.96+031621.72,136.979,3.2727
J090809.11+314404.87,137.0379583,31.7346861
J090818.86+373250.84,137.0785833,37.5474556
